ObjectId,merge_province_cn,power_type_cn,capacity_mw,latitude,longitude,low_return_entry,conventional_6p5,strict_marginal,low_selected_capacity_mw,low_selected_h2_t_per_year,low_selected_npv_100m_cny,high_selected_capacity_mw,high_selected_h2_t_per_year
10367,江苏,光伏,8.0,34.73,116.9329,False,False,False,1.0,0.0460633762705987,-0.1955623594586577,1.0,0.0460633762705987
10369,江苏,光伏,10.0,34.73,116.9329,False,False,False,1.0,0.3093173746205387,-0.19367053803224735,1.0,0.3093173746205387
1037,广西,光伏,50.0,23.1927,108.185,False,False,False,1.0,12.922951496066393,-0.10344333444668607,1.0,12.922951496066393
10374,山东,光伏,5.0,37.7949,120.8243,False,False,False,1.0,2.0658143308854657,-0.18109156438242682,1.0,2.0658143308854657
10377,河北,光伏,3.0,37.3561,115.392,False,False,False,1.0,1.4979362003915597,-0.1851607299938254,1.0,1.4979362003915597
1038,广西,光伏,150.0,21.54,108.1162,False,False,False,1.0,17.40440767885545,-0.072396760131449,1.0,17.40440767885545
10380,甘肃,光伏,9.0,40.0662,94.5023,False,False,False,1.0,20.81051150947941,-0.05137638713600818,1.0,20.81051150947941
10382,甘肃,光伏,9.0,39.5785,98.8123,False,False,False,1.0,18.99287847494389,-0.06263251384758135,1.0,18.99287847494389
10384,甘肃,光伏,10.0,40.118,94.488,False,False,False,1.0,21.701403850711262,-0.04584091628476784,1.0,21.701403850711262
10385,河北,光伏,1.6,37.3561,115.392,False,False,False,1.0,0.0054557735986459155,-0.19585433860905682,1.0,0.0054557735986459155
10386,山东,光伏,6.8,37.1773,119.9371,False,False,False,1.0,3.9441639035972824,-0.167659807862356,1.0,3.9441639035972824
